date,0
2002-01-31,
2002-02-28,
2002-03-28,
2002-04-30,
2002-05-31,
2002-06-28,
2002-07-31,
2002-08-30,
2002-09-30,
2002-10-31,
2002-11-29,
2002-12-31,0.0505443478936151
2003-01-31,0.00958540669700389
2003-02-28,0.023284840420153562
2003-03-31,0.03406604603316929
2003-04-30,-0.09810224674350458
2003-05-30,0.002470594148662442
2003-06-30,-0.03300102457121172
2003-07-31,-0.018723899804595122
2003-08-29,0.02471595635045293
2003-09-30,-0.036895359973678474
2003-10-31,-0.0037388614199938847
2003-11-28,-0.03434220915488067
2003-12-31,0.005464556854386456
2004-01-30,0.009020037476341565
2004-02-27,-0.02067695773396995
2004-03-31,-0.037477885497022925
2004-04-30,0.012157360279786322
2004-05-28,-0.025177042472568457
2004-06-30,0.015229620701323193
2004-07-30,-0.025871299723356556
2004-08-31,-0.002870806073146358
2004-09-30,-0.012190849074747155
2004-10-29,0.01959947286210613
2004-11-30,0.001939662469869732
2004-12-31,-0.0067198662920773524
2005-01-31,-0.006877165706916011
2005-02-28,-0.012445917126940157
2005-03-31,-0.008008151598469234
2005-04-29,0.004549024055570214
2005-05-31,0.01087504259415941
2005-06-30,0.007787734490905467
2005-07-29,-0.010875146242530524
2005-08-31,-0.039067426177173806
2005-09-30,-0.038184300316603956
2005-10-31,0.03917605092360235
2005-11-30,0.02431207483406416
2005-12-30,0.025377497631598744
2006-01-31,0.00382245955092576
2006-02-28,-0.015772798248924313
2006-03-31,-0.0006774708315574023
2006-04-28,-0.01936627891685478
2006-05-31,-0.021486868681678484
2006-06-30,-0.015150006333760554
2006-07-31,-0.008294900387083711
2006-08-31,0.02293897358326001
2006-09-29,0.009026752067449989
2006-10-31,0.010193567656466947
2006-11-30,0.006784439984251368
2006-12-29,-0.0013240065519442568
2007-01-31,0.019273279785076564
2007-02-28,-0.021993942741040756
2007-03-30,0.030065791932120254
2007-04-30,0.03145697313021842
2007-05-31,-0.0007784419864918998
2007-06-29,-0.0058879157429754456
2007-07-31,0.004740528087823702
2007-08-31,0.03398139544853555
2007-09-28,0.028241373094654534
2007-10-31,0.009021777726760575
2007-11-30,0.016303394102320446
2007-12-31,0.008450795296444002
2008-01-31,-0.026700372536184333
2008-02-29,0.0109435451611995
2008-03-31,0.02558563357062253
2008-04-30,-0.04007984482001615
2008-05-30,-0.021683922104788967
2008-06-30,0.003253573643005915
2008-07-31,-0.011038680514253725
2008-08-29,-0.01929262745937007
2008-09-30,-0.006835914644323923
2008-10-31,-0.010857835407876992
2008-11-28,-0.0016465083229788569
2008-12-31,-0.028624440538569322
2009-01-30,0.028881059496924173
2009-02-27,-0.005916427288544265
2009-03-31,-0.02536885774785864
2009-04-30,-0.05520582884570479
2009-05-29,-0.018217436580738298
2009-06-30,-0.03135261202406043
2009-07-31,0.01636376631084486
2009-08-31,0.0503111753167473
2009-09-30,0.042271308040988685
2009-10-30,-0.002193126448021279
2009-11-30,0.0365561945478128
2009-12-31,-0.026260485990397913
2010-01-29,-0.025535696535256735
2010-02-26,0.004288348672595976
2010-03-31,-0.0363117090067416
2010-04-30,-0.019799162721563332
